,forecast_date,target,target_end_date,location,type,quantile,value
2728,2020-07-20,2 wk ahead inc case,2020-08-01,51179,point,,0.0
2736,2020-07-20,3 wk ahead inc case,2020-08-08,51179,point,,43.54960178789774
2744,2020-07-20,4 wk ahead inc case,2020-08-15,51179,point,,22.64072903127897
2752,2020-07-20,1 wk ahead inc case,2020-07-25,51181,point,,2.1038322088970967
2760,2020-07-20,2 wk ahead inc case,2020-08-01,51181,point,,2.5937872725810704
2768,2020-07-20,3 wk ahead inc case,2020-08-08,51181,point,,2.8756885969047965
2776,2020-07-20,4 wk ahead inc case,2020-08-15,51181,point,,1.02401660282653
2784,2020-07-20,1 wk ahead inc case,2020-07-25,51183,point,,11.041439453763378
2792,2020-07-20,2 wk ahead inc case,2020-08-01,51183,point,,10.008624672571546
2800,2020-07-20,3 wk ahead inc case,2020-08-08,51183,point,,7.032887035493334
2808,2020-07-20,4 wk ahead inc case,2020-08-15,51183,point,,6.732300610363821
2816,2020-07-20,1 wk ahead inc case,2020-07-25,51185,point,,0.0
2824,2020-07-20,2 wk ahead inc case,2020-08-01,51185,point,,0.0
2832,2020-07-20,3 wk ahead inc case,2020-08-08,51185,point,,0.0
2840,2020-07-20,4 wk ahead inc case,2020-08-15,51185,point,,0.0
2848,2020-07-20,1 wk ahead inc case,2020-07-25,51187,point,,16.770665425905353
2856,2020-07-20,2 wk ahead inc case,2020-08-01,51187,point,,25.116028028006234
2864,2020-07-20,3 wk ahead inc case,2020-08-08,51187,point,,4.738649978824827
2872,2020-07-20,4 wk ahead inc case,2020-08-15,51187,point,,9.988240558658644
2880,2020-07-20,1 wk ahead inc case,2020-07-25,51191,point,,10.91917675397393
2888,2020-07-20,2 wk ahead inc case,2020-08-01,51191,point,,0.0
2896,2020-07-20,3 wk ahead inc case,2020-08-08,51191,point,,0.014210415359679375
2904,2020-07-20,4 wk ahead inc case,2020-08-15,51191,point,,12.429022051181278
2912,2020-07-20,1 wk ahead inc case,2020-07-25,51193,point,,10.356425547171114
2920,2020-07-20,2 wk ahead inc case,2020-08-01,51193,point,,14.040198923189928
2928,2020-07-20,3 wk ahead inc case,2020-08-08,51193,point,,0.0
2936,2020-07-20,4 wk ahead inc case,2020-08-15,51193,point,,16.182376784153618
2944,2020-07-20,1 wk ahead inc case,2020-07-25,51195,point,,2.352506470924744
2952,2020-07-20,2 wk ahead inc case,2020-08-01,51195,point,,0.022900530441160586
2960,2020-07-20,3 wk ahead inc case,2020-08-08,51195,point,,0.0
2968,2020-07-20,4 wk ahead inc case,2020-08-15,51195,point,,0.0
2976,2020-07-20,1 wk ahead inc case,2020-07-25,51197,point,,4.616690277760585
2984,2020-07-20,2 wk ahead inc case,2020-08-01,51197,point,,5.734115127749579
2992,2020-07-20,3 wk ahead inc case,2020-08-08,51197,point,,5.220650399192143
3000,2020-07-20,4 wk ahead inc case,2020-08-15,51197,point,,3.479604700932023
3008,2020-07-20,1 wk ahead inc case,2020-07-25,51199,point,,24.329798915004964
3016,2020-07-20,2 wk ahead inc case,2020-08-01,51199,point,,36.45111231762473
3024,2020-07-20,3 wk ahead inc case,2020-08-08,51199,point,,76.1975445851771
3032,2020-07-20,4 wk ahead inc case,2020-08-15,51199,point,,21.914059346718307
3040,2020-07-20,1 wk ahead inc case,2020-07-25,51510,point,,62.613923747249906
3048,2020-07-20,2 wk ahead inc case,2020-08-01,51510,point,,62.43701530118375
3056,2020-07-20,3 wk ahead inc case,2020-08-08,51510,point,,37.75958088988639
3064,2020-07-20,4 wk ahead inc case,2020-08-15,51510,point,,45.0577852760875
3072,2020-07-20,1 wk ahead inc case,2020-07-25,51520,point,,4.275936090571104
3080,2020-07-20,2 wk ahead inc case,2020-08-01,51520,point,,4.184367266524578
3088,2020-07-20,3 wk ahead inc case,2020-08-08,51520,point,,0.0
3096,2020-07-20,4 wk ahead inc case,2020-08-15,51520,point,,10.915552404289922
3104,2020-07-20,1 wk ahead inc case,2020-07-25,51530,point,,0.0
3112,2020-07-20,2 wk ahead inc case,2020-08-01,51530,point,,0.0
3120,2020-07-20,3 wk ahead inc case,2020-08-08,51530,point,,0.0
3128,2020-07-20,4 wk ahead inc case,2020-08-15,51530,point,,0.0
3136,2020-07-20,1 wk ahead inc case,2020-07-25,51540,point,,15.298308219887286
3144,2020-07-20,2 wk ahead inc case,2020-08-01,51540,point,,82.76026941874207
3152,2020-07-20,3 wk ahead inc case,2020-08-08,51540,point,,37.02901094041958
3160,2020-07-20,4 wk ahead inc case,2020-08-15,51540,point,,0.5659577035629739
3168,2020-07-20,1 wk ahead inc case,2020-07-25,51550,point,,146.32413066865723
3176,2020-07-20,2 wk ahead inc case,2020-08-01,51550,point,,15917.910870104088
3184,2020-07-20,3 wk ahead inc case,2020-08-08,51550,point,,461.6594629523527
3192,2020-07-20,4 wk ahead inc case,2020-08-15,51550,point,,0.0
3200,2020-07-20,1 wk ahead inc case,2020-07-25,51570,point,,5.11016510670864
3208,2020-07-20,2 wk ahead inc case,2020-08-01,51570,point,,4.922721914617036
3216,2020-07-20,3 wk ahead inc case,2020-08-08,51570,point,,5.534202606648448
3224,2020-07-20,4 wk ahead inc case,2020-08-15,51570,point,,7.242864833392573
3232,2020-07-20,1 wk ahead inc case,2020-07-25,51580,point,,0.5113818802795131
3240,2020-07-20,2 wk ahead inc case,2020-08-01,51580,point,,0.4994942479243778
3248,2020-07-20,3 wk ahead inc case,2020-08-08,51580,point,,0.4612880690353338
3256,2020-07-20,4 wk ahead inc case,2020-08-15,51580,point,,0.436521216824889
3264,2020-07-20,1 wk ahead inc case,2020-07-25,51590,point,,25.97317470909864
3272,2020-07-20,2 wk ahead inc case,2020-08-01,51590,point,,28.178554316696786
3280,2020-07-20,3 wk ahead inc case,2020-08-08,51590,point,,21.758241496044977
3288,2020-07-20,4 wk ahead inc case,2020-08-15,51590,point,,123.8358427306741
3296,2020-07-20,1 wk ahead inc case,2020-07-25,51595,point,,6.382693323394502
3304,2020-07-20,2 wk ahead inc case,2020-08-01,51595,point,,8.013733418683783
3312,2020-07-20,3 wk ahead inc case,2020-08-08,51595,point,,4.8877464502509556
3320,2020-07-20,4 wk ahead inc case,2020-08-15,51595,point,,8.541764248605816
3328,2020-07-20,1 wk ahead inc case,2020-07-25,51600,point,,0.0
3336,2020-07-20,2 wk ahead inc case,2020-08-01,51600,point,,0.0
3344,2020-07-20,3 wk ahead inc case,2020-08-08,51600,point,,0.0
3352,2020-07-20,4 wk ahead inc case,2020-08-15,51600,point,,0.0
3360,2020-07-20,1 wk ahead inc case,2020-07-25,51610,point,,0.0
3368,2020-07-20,2 wk ahead inc case,2020-08-01,51610,point,,0.0
3376,2020-07-20,3 wk ahead inc case,2020-08-08,51610,point,,0.0
3384,2020-07-20,4 wk ahead inc case,2020-08-15,51610,point,,0.0
3392,2020-07-20,1 wk ahead inc case,2020-07-25,51620,point,,6.133222420978968
3400,2020-07-20,2 wk ahead inc case,2020-08-01,51620,point,,0.0
3408,2020-07-20,3 wk ahead inc case,2020-08-08,51620,point,,2.11542091204627
3416,2020-07-20,4 wk ahead inc case,2020-08-15,51620,point,,0.0
3424,2020-07-20,1 wk ahead inc case,2020-07-25,51630,point,,13.67024276935505
3432,2020-07-20,2 wk ahead inc case,2020-08-01,51630,point,,13.669370288041053
3440,2020-07-20,3 wk ahead inc case,2020-08-08,51630,point,,9.738122014817776
3448,2020-07-20,4 wk ahead inc case,2020-08-15,51630,point,,9.440831315322468
3456,2020-07-20,1 wk ahead inc case,2020-07-25,51640,point,,13.04829995686432
3464,2020-07-20,2 wk ahead inc case,2020-08-01,51640,point,,13.941541569738293
3472,2020-07-20,3 wk ahead inc case,2020-08-08,51640,point,,20.80250202266855
3480,2020-07-20,4 wk ahead inc case,2020-08-15,51640,point,,11.606925612376774
3488,2020-07-20,1 wk ahead inc case,2020-07-25,51650,point,,85.11659663605779
3496,2020-07-20,2 wk ahead inc case,2020-08-01,51650,point,,3070.2335127103966
3504,2020-07-20,3 wk ahead inc case,2020-08-08,51650,point,,354.7783053491256
3512,2020-07-20,4 wk ahead inc case,2020-08-15,51650,point,,0.0
3520,2020-07-20,1 wk ahead inc case,2020-07-25,51660,point,,16.570429293779593
3528,2020-07-20,2 wk ahead inc case,2020-08-01,51660,point,,15.251675288864801
3536,2020-07-20,3 wk ahead inc case,2020-08-08,51660,point,,16.541894630578895
3544,2020-07-20,4 wk ahead inc case,2020-08-15,51660,point,,11.567110356911746
3552,2020-07-20,1 wk ahead inc case,2020-07-25,51670,point,,13.031464126388462
3560,2020-07-20,2 wk ahead inc case,2020-08-01,51670,point,,15.693867003504305
3568,2020-07-20,3 wk ahead inc case,2020-08-08,51670,point,,15.621165327982506
3576,2020-07-20,4 wk ahead inc case,2020-08-15,51670,point,,10.361193852876623
3584,2020-07-20,1 wk ahead inc case,2020-07-25,51678,point,,0.9922655571471494
3592,2020-07-20,2 wk ahead inc case,2020-08-01,51678,point,,0.0
3600,2020-07-20,3 wk ahead inc case,2020-08-08,51678,point,,0.0
3608,2020-07-20,4 wk ahead inc case,2020-08-15,51678,point,,0.0
3616,2020-07-20,1 wk ahead inc case,2020-07-25,51680,point,,19.79499438161345
3624,2020-07-20,2 wk ahead inc case,2020-08-01,51680,point,,31.33120122706875
3632,2020-07-20,3 wk ahead inc case,2020-08-08,51680,point,,9.057136456047566
3640,2020-07-20,4 wk ahead inc case,2020-08-15,51680,point,,10.40551320646412
3648,2020-07-20,1 wk ahead inc case,2020-07-25,51683,point,,46.9457744420955
3656,2020-07-20,2 wk ahead inc case,2020-08-01,51683,point,,47.28941138368478
3664,2020-07-20,3 wk ahead inc case,2020-08-08,51683,point,,34.43173655168651
3672,2020-07-20,4 wk ahead inc case,2020-08-15,51683,point,,21.61190813048094
3680,2020-07-20,1 wk ahead inc case,2020-07-25,51685,point,,14.603474293374688
3688,2020-07-20,2 wk ahead inc case,2020-08-01,51685,point,,0.0
3696,2020-07-20,3 wk ahead inc case,2020-08-08,51685,point,,5.240037557281059
3704,2020-07-20,4 wk ahead inc case,2020-08-15,51685,point,,6.304125112256463
3712,2020-07-20,1 wk ahead inc case,2020-07-25,51690,point,,8.443722558626876
3720,2020-07-20,2 wk ahead inc case,2020-08-01,51690,point,,9.354954559025401
3728,2020-07-20,3 wk ahead inc case,2020-08-08,51690,point,,8.253348753833116
3736,2020-07-20,4 wk ahead inc case,2020-08-15,51690,point,,8.021764769981557
3744,2020-07-20,1 wk ahead inc case,2020-07-25,51700,point,,168.20447690163348
3752,2020-07-20,2 wk ahead inc case,2020-08-01,51700,point,,177.79827530031
3760,2020-07-20,3 wk ahead inc case,2020-08-08,51700,point,,464.49279064601546
3768,2020-07-20,4 wk ahead inc case,2020-08-15,51700,point,,788.1913567105623
3776,2020-07-20,1 wk ahead inc case,2020-07-25,51710,point,,213.97914555679023
3784,2020-07-20,2 wk ahead inc case,2020-08-01,51710,point,,399.2141571465483
3792,2020-07-20,3 wk ahead inc case,2020-08-08,51710,point,,347.58728871422244
3800,2020-07-20,4 wk ahead inc case,2020-08-15,51710,point,,207.02704083848263
3808,2020-07-20,1 wk ahead inc case,2020-07-25,51720,point,,0.16012752143655262
3816,2020-07-20,2 wk ahead inc case,2020-08-01,51720,point,,0.1748628646350196
3824,2020-07-20,3 wk ahead inc case,2020-08-08,51720,point,,0.2573972826412903
3832,2020-07-20,4 wk ahead inc case,2020-08-15,51720,point,,0.33486625264313163
3840,2020-07-20,1 wk ahead inc case,2020-07-25,51730,point,,24.293514339741773
3848,2020-07-20,2 wk ahead inc case,2020-08-01,51730,point,,28.51212157333045
3856,2020-07-20,3 wk ahead inc case,2020-08-08,51730,point,,17.84363429886215
3864,2020-07-20,4 wk ahead inc case,2020-08-15,51730,point,,21.87713587006413
3872,2020-07-20,1 wk ahead inc case,2020-07-25,51735,point,,1.5540367764843117
3880,2020-07-20,2 wk ahead inc case,2020-08-01,51735,point,,1.5517681922191957
3888,2020-07-20,3 wk ahead inc case,2020-08-08,51735,point,,1.5972209513518476
3896,2020-07-20,4 wk ahead inc case,2020-08-15,51735,point,,0.1299971601651499
3904,2020-07-20,1 wk ahead inc case,2020-07-25,51740,point,,84.36224613014559
3912,2020-07-20,2 wk ahead inc case,2020-08-01,51740,point,,57.08813125156743
3920,2020-07-20,3 wk ahead inc case,2020-08-08,51740,point,,190.5730490285447
3928,2020-07-20,4 wk ahead inc case,2020-08-15,51740,point,,0.0
3936,2020-07-20,1 wk ahead inc case,2020-07-25,51750,point,,0.9481243741597768
3944,2020-07-20,2 wk ahead inc case,2020-08-01,51750,point,,7.90308485170229
3952,2020-07-20,3 wk ahead inc case,2020-08-08,51750,point,,0.0
3960,2020-07-20,4 wk ahead inc case,2020-08-15,51750,point,,10.949751225408239
3968,2020-07-20,1 wk ahead inc case,2020-07-25,51760,point,,120.8982925206682
3976,2020-07-20,2 wk ahead inc case,2020-08-01,51760,point,,142.15745501767861
3984,2020-07-20,3 wk ahead inc case,2020-08-08,51760,point,,95.74712077597005
3992,2020-07-20,4 wk ahead inc case,2020-08-15,51760,point,,92.47905065679541
4000,2020-07-20,1 wk ahead inc case,2020-07-25,51770,point,,50.708761521484725
4008,2020-07-20,2 wk ahead inc case,2020-08-01,51770,point,,64.19914120276518
4016,2020-07-20,3 wk ahead inc case,2020-08-08,51770,point,,52.71390778843818
4024,2020-07-20,4 wk ahead inc case,2020-08-15,51770,point,,30.936649288229717
4032,2020-07-20,1 wk ahead inc case,2020-07-25,51775,point,,7.1390296496568535
4040,2020-07-20,2 wk ahead inc case,2020-08-01,51775,point,,21.07499525716043
4048,2020-07-20,3 wk ahead inc case,2020-08-08,51775,point,,4.670582846430751
4056,2020-07-20,4 wk ahead inc case,2020-08-15,51775,point,,55.534537475261146
4064,2020-07-20,1 wk ahead inc case,2020-07-25,51790,point,,7.465595887696308
4072,2020-07-20,2 wk ahead inc case,2020-08-01,51790,point,,1.33434012163688
4080,2020-07-20,3 wk ahead inc case,2020-08-08,51790,point,,2.5107093097397217
4088,2020-07-20,4 wk ahead inc case,2020-08-15,51790,point,,14.389395719682607
4096,2020-07-20,1 wk ahead inc case,2020-07-25,51800,point,,50.82826493018098
4104,2020-07-20,2 wk ahead inc case,2020-08-01,51800,point,,0.0
4112,2020-07-20,3 wk ahead inc case,2020-08-08,51800,point,,88.1597891041029
4120,2020-07-20,4 wk ahead inc case,2020-08-15,51800,point,,0.0
4128,2020-07-20,1 wk ahead inc case,2020-07-25,51810,point,,291.8891643806465
4136,2020-07-20,2 wk ahead inc case,2020-08-01,51810,point,,0.0
4144,2020-07-20,3 wk ahead inc case,2020-08-08,51810,point,,611.3713398018074
4152,2020-07-20,4 wk ahead inc case,2020-08-15,51810,point,,142.80752725563366
4160,2020-07-20,1 wk ahead inc case,2020-07-25,51820,point,,9.528662819831732
4168,2020-07-20,2 wk ahead inc case,2020-08-01,51820,point,,8.754142316570388
4176,2020-07-20,3 wk ahead inc case,2020-08-08,51820,point,,0.0
4184,2020-07-20,4 wk ahead inc case,2020-08-15,51820,point,,0.0
4192,2020-07-20,1 wk ahead inc case,2020-07-25,51830,point,,6.238862819649937
4200,2020-07-20,2 wk ahead inc case,2020-08-01,51830,point,,6.5936791422838725
4208,2020-07-20,3 wk ahead inc case,2020-08-08,51830,point,,9.854121676852422
4216,2020-07-20,4 wk ahead inc case,2020-08-15,51830,point,,6.493529718032826
4224,2020-07-20,1 wk ahead inc case,2020-07-25,51840,point,,19.01479238750129
4232,2020-07-20,2 wk ahead inc case,2020-08-01,51840,point,,21.272898010404692
4240,2020-07-20,3 wk ahead inc case,2020-08-08,51840,point,,14.620166569335272
4248,2020-07-20,4 wk ahead inc case,2020-08-15,51840,point,,12.543997089197196
0,2020-07-27,1 wk ahead inc case,2020-08-01,51001,point,,13.725345055292781
8,2020-07-27,2 wk ahead inc case,2020-08-08,51001,point,,7.498692870623929
16,2020-07-27,3 wk ahead inc case,2020-08-15,51001,point,,3.655521049334256
24,2020-07-27,4 wk ahead inc case,2020-08-22,51001,point,,6.7865714716496335
32,2020-07-27,1 wk ahead inc case,2020-08-01,51003,point,,73.14494953504288
40,2020-07-27,2 wk ahead inc case,2020-08-08,51003,point,,67.32033528010338
48,2020-07-27,3 wk ahead inc case,2020-08-15,51003,point,,54.38206523639963
56,2020-07-27,4 wk ahead inc case,2020-08-22,51003,point,,62.9785484315112
64,2020-07-27,1 wk ahead inc case,2020-08-01,51005,point,,7.657947917865561
72,2020-07-27,2 wk ahead inc case,2020-08-08,51005,point,,4.526000271576717
80,2020-07-27,3 wk ahead inc case,2020-08-15,51005,point,,3.9684068821776086
88,2020-07-27,4 wk ahead inc case,2020-08-22,51005,point,,4.74947205377576
96,2020-07-27,1 wk ahead inc case,2020-08-01,51007,point,,4.988450714206238
104,2020-07-27,2 wk ahead inc case,2020-08-08,51007,point,,3.0186699763471228
112,2020-07-27,3 wk ahead inc case,2020-08-15,51007,point,,0.7918834149781051
120,2020-07-27,4 wk ahead inc case,2020-08-22,51007,point,,2.240401048147615
128,2020-07-27,1 wk ahead inc case,2020-08-01,51009,point,,28.903960319873
136,2020-07-27,2 wk ahead inc case,2020-08-08,51009,point,,5.140323924370744
144,2020-07-27,3 wk ahead inc case,2020-08-15,51009,point,,4.11263776761885
152,2020-07-27,4 wk ahead inc case,2020-08-22,51009,point,,6.061582258229513
160,2020-07-27,1 wk ahead inc case,2020-08-01,51011,point,,3.409459118796616
168,2020-07-27,2 wk ahead inc case,2020-08-08,51011,point,,2.3607141437067063
176,2020-07-27,3 wk ahead inc case,2020-08-15,51011,point,,3.2823310623292787
184,2020-07-27,4 wk ahead inc case,2020-08-22,51011,point,,0.0
192,2020-07-27,1 wk ahead inc case,2020-08-01,51013,point,,69.28048130686507
200,2020-07-27,2 wk ahead inc case,2020-08-08,51013,point,,67.36530774788339
208,2020-07-27,3 wk ahead inc case,2020-08-15,51013,point,,56.651794053332175
216,2020-07-27,4 wk ahead inc case,2020-08-22,51013,point,,55.973530432650996
224,2020-07-27,1 wk ahead inc case,2020-08-01,51015,point,,14.220648934097413
232,2020-07-27,2 wk ahead inc case,2020-08-08,51015,point,,13.397416222240667
240,2020-07-27,3 wk ahead inc case,2020-08-15,51015,point,,11.385674206720305
248,2020-07-27,4 wk ahead inc case,2020-08-22,51015,point,,9.496051264348432
256,2020-07-27,1 wk ahead inc case,2020-08-01,51017,point,,0.2876588915017761
264,2020-07-27,2 wk ahead inc case,2020-08-08,51017,point,,0.3144262633438125
272,2020-07-27,3 wk ahead inc case,2020-08-15,51017,point,,0.3838574424284637
280,2020-07-27,4 wk ahead inc case,2020-08-22,51017,point,,0.010935846617529506
288,2020-07-27,1 wk ahead inc case,2020-08-01,51019,point,,22.07096719547689
296,2020-07-27,2 wk ahead inc case,2020-08-08,51019,point,,20.533437851879306
304,2020-07-27,3 wk ahead inc case,2020-08-15,51019,point,,43.54911658292056
312,2020-07-27,4 wk ahead inc case,2020-08-22,51019,point,,27.14617710767969
320,2020-07-27,1 wk ahead inc case,2020-08-01,51021,point,,0.8027952107850097
328,2020-07-27,2 wk ahead inc case,2020-08-08,51021,point,,0.7453800180464162
336,2020-07-27,3 wk ahead inc case,2020-08-15,51021,point,,0.7005577965422412
344,2020-07-27,4 wk ahead inc case,2020-08-22,51021,point,,0.9036326423323736
352,2020-07-27,1 wk ahead inc case,2020-08-01,51023,point,,4.824746203723693
360,2020-07-27,2 wk ahead inc case,2020-08-08,51023,point,,13.560562378871653
368,2020-07-27,3 wk ahead inc case,2020-08-15,51023,point,,7.361448573363229
376,2020-07-27,4 wk ahead inc case,2020-08-22,51023,point,,19.50309022236001
384,2020-07-27,1 wk ahead inc case,2020-08-01,51025,point,,13.612374449333794
392,2020-07-27,2 wk ahead inc case,2020-08-08,51025,point,,15.549523917990687
400,2020-07-27,3 wk ahead inc case,2020-08-15,51025,point,,12.677448133897224
408,2020-07-27,4 wk ahead inc case,2020-08-22,51025,point,,12.79960142160198
416,2020-07-27,1 wk ahead inc case,2020-08-01,51027,point,,9.403789345938424
424,2020-07-27,2 wk ahead inc case,2020-08-08,51027,point,,10.553999915259407
432,2020-07-27,3 wk ahead inc case,2020-08-15,51027,point,,11.527992578932235
440,2020-07-27,4 wk ahead inc case,2020-08-22,51027,point,,4.704397541935696
448,2020-07-27,1 wk ahead inc case,2020-08-01,51029,point,,11.206375155244997
456,2020-07-27,2 wk ahead inc case,2020-08-08,51029,point,,13.792005321760788
464,2020-07-27,3 wk ahead inc case,2020-08-15,51029,point,,10.19926490948567
472,2020-07-27,4 wk ahead inc case,2020-08-22,51029,point,,4.073342852148917
480,2020-07-27,1 wk ahead inc case,2020-08-01,51031,point,,23.819060431922377
488,2020-07-27,2 wk ahead inc case,2020-08-08,51031,point,,25.322731947059374
496,2020-07-27,3 wk ahead inc case,2020-08-15,51031,point,,31.180773561263145
504,2020-07-27,4 wk ahead inc case,2020-08-22,51031,point,,11.976484303924352
512,2020-07-27,1 wk ahead inc case,2020-08-01,51033,point,,12.260445212405575
520,2020-07-27,2 wk ahead inc case,2020-08-08,51033,point,,12.517818911087778
528,2020-07-27,3 wk ahead inc case,2020-08-15,51033,point,,10.28618846397948
536,2020-07-27,4 wk ahead inc case,2020-08-22,51033,point,,7.798685043824867
544,2020-07-27,1 wk ahead inc case,2020-08-01,51035,point,,18.75927663263345
552,2020-07-27,2 wk ahead inc case,2020-08-08,51035,point,,20.842547892571627
560,2020-07-27,3 wk ahead inc case,2020-08-15,51035,point,,16.195238758836275
568,2020-07-27,4 wk ahead inc case,2020-08-22,51035,point,,13.284524175366164
576,2020-07-27,1 wk ahead inc case,2020-08-01,51036,point,,2.1648224847153914
584,2020-07-27,2 wk ahead inc case,2020-08-08,51036,point,,2.8340676384594716
592,2020-07-27,3 wk ahead inc case,2020-08-15,51036,point,,2.0171849125270027
600,2020-07-27,4 wk ahead inc case,2020-08-22,51036,point,,1.3608045788008662
608,2020-07-27,1 wk ahead inc case,2020-08-01,51037,point,,2.842938867599912
616,2020-07-27,2 wk ahead inc case,2020-08-08,51037,point,,2.2582112248560318
624,2020-07-27,3 wk ahead inc case,2020-08-15,51037,point,,0.5670310084972057
632,2020-07-27,4 wk ahead inc case,2020-08-22,51037,point,,0.4821648254331912
640,2020-07-27,1 wk ahead inc case,2020-08-01,51041,point,,226.07510511983898
648,2020-07-27,2 wk ahead inc case,2020-08-08,51041,point,,239.35311579891118
656,2020-07-27,3 wk ahead inc case,2020-08-15,51041,point,,194.5410109122101
664,2020-07-27,4 wk ahead inc case,2020-08-22,51041,point,,222.24464254674484
672,2020-07-27,1 wk ahead inc case,2020-08-01,51043,point,,4.348403220486465
680,2020-07-27,2 wk ahead inc case,2020-08-08,51043,point,,4.482292357647627
688,2020-07-27,3 wk ahead inc case,2020-08-15,51043,point,,3.4138967382684906
696,2020-07-27,4 wk ahead inc case,2020-08-22,51043,point,,2.613213434493937
704,2020-07-27,1 wk ahead inc case,2020-08-01,51045,point,,0.34594600478541915
712,2020-07-27,2 wk ahead inc case,2020-08-08,51045,point,,0.6277680976915092
720,2020-07-27,3 wk ahead inc case,2020-08-15,51045,point,,0.5079715887474613
728,2020-07-27,4 wk ahead inc case,2020-08-22,51045,point,,0.2322251195937965
736,2020-07-27,1 wk ahead inc case,2020-08-01,51047,point,,19.44702690291266
744,2020-07-27,2 wk ahead inc case,2020-08-08,51047,point,,19.389207654581746
752,2020-07-27,3 wk ahead inc case,2020-08-15,51047,point,,17.500823813798476
760,2020-07-27,4 wk ahead inc case,2020-08-22,51047,point,,16.132966285962137
768,2020-07-27,1 wk ahead inc case,2020-08-01,51049,point,,3.1430138306373365
776,2020-07-27,2 wk ahead inc case,2020-08-08,51049,point,,1.9270442075009493
784,2020-07-27,3 wk ahead inc case,2020-08-15,51049,point,,1.8470627973669336
792,2020-07-27,4 wk ahead inc case,2020-08-22,51049,point,,0.7432376325573735
800,2020-07-27,1 wk ahead inc case,2020-08-01,51051,point,,2.119908025998001
808,2020-07-27,2 wk ahead inc case,2020-08-08,51051,point,,0.0
816,2020-07-27,3 wk ahead inc case,2020-08-15,51051,point,,0.0
824,2020-07-27,4 wk ahead inc case,2020-08-22,51051,point,,6.992900510487923
832,2020-07-27,1 wk ahead inc case,2020-08-01,51053,point,,11.39715375144701
840,2020-07-27,2 wk ahead inc case,2020-08-08,51053,point,,10.271721035104004
848,2020-07-27,3 wk ahead inc case,2020-08-15,51053,point,,5.956446478178003
856,2020-07-27,4 wk ahead inc case,2020-08-22,51053,point,,6.379605161377832
864,2020-07-27,1 wk ahead inc case,2020-08-01,51057,point,,3.101696128714253
872,2020-07-27,2 wk ahead inc case,2020-08-08,51057,point,,2.834380275720417
880,2020-07-27,3 wk ahead inc case,2020-08-15,51057,point,,2.1307148742620607
888,2020-07-27,4 wk ahead inc case,2020-08-22,51057,point,,2.6515624941073925
896,2020-07-27,1 wk ahead inc case,2020-08-01,51059,point,,387.98729577860547
904,2020-07-27,2 wk ahead inc case,2020-08-08,51059,point,,324.60326243454915
912,2020-07-27,3 wk ahead inc case,2020-08-15,51059,point,,267.1617709863308
920,2020-07-27,4 wk ahead inc case,2020-08-22,51059,point,,237.45766565899442
928,2020-07-27,1 wk ahead inc case,2020-08-01,51061,point,,26.336077228406616
936,2020-07-27,2 wk ahead inc case,2020-08-08,51061,point,,25.455535016396123
944,2020-07-27,3 wk ahead inc case,2020-08-15,51061,point,,19.38967556487562
952,2020-07-27,4 wk ahead inc case,2020-08-22,51061,point,,17.271632908330442
960,2020-07-27,1 wk ahead inc case,2020-08-01,51063,point,,1.8366569155748205
968,2020-07-27,2 wk ahead inc case,2020-08-08,51063,point,,2.5562107786355983
976,2020-07-27,3 wk ahead inc case,2020-08-15,51063,point,,2.22513817839995
984,2020-07-27,4 wk ahead inc case,2020-08-22,51063,point,,0.0
992,2020-07-27,1 wk ahead inc case,2020-08-01,51065,point,,8.035389648656396
1000,2020-07-27,2 wk ahead inc case,2020-08-08,51065,point,,10.165242010818588
1008,2020-07-27,3 wk ahead inc case,2020-08-15,51065,point,,8.158033948855046
1016,2020-07-27,4 wk ahead inc case,2020-08-22,51065,point,,3.2478271096524605
1024,2020-07-27,1 wk ahead inc case,2020-08-01,51067,point,,20.133727525891672
1032,2020-07-27,2 wk ahead inc case,2020-08-08,51067,point,,24.265863569798487
1040,2020-07-27,3 wk ahead inc case,2020-08-15,51067,point,,14.6373351881344
1048,2020-07-27,4 wk ahead inc case,2020-08-22,51067,point,,15.519963972664721
1056,2020-07-27,1 wk ahead inc case,2020-08-01,51069,point,,35.020340332200625
1064,2020-07-27,2 wk ahead inc case,2020-08-08,51069,point,,30.935135875267683
1072,2020-07-27,3 wk ahead inc case,2020-08-15,51069,point,,23.009741050179485
1080,2020-07-27,4 wk ahead inc case,2020-08-22,51069,point,,21.16791640496845
1088,2020-07-27,1 wk ahead inc case,2020-08-01,51071,point,,0.15981889951038775
1096,2020-07-27,2 wk ahead inc case,2020-08-08,51071,point,,1.29774925014774
1104,2020-07-27,3 wk ahead inc case,2020-08-15,51071,point,,2.3204815480344063
1112,2020-07-27,4 wk ahead inc case,2020-08-22,51071,point,,2.927116100116404
1120,2020-07-27,1 wk ahead inc case,2020-08-01,51073,point,,26.329046801846598
1128,2020-07-27,2 wk ahead inc case,2020-08-08,51073,point,,39.719710052319826
1136,2020-07-27,3 wk ahead inc case,2020-08-15,51073,point,,61.58519446263813
1144,2020-07-27,4 wk ahead inc case,2020-08-22,51073,point,,80.68702657977587
1152,2020-07-27,1 wk ahead inc case,2020-08-01,51075,point,,4.8342556349466905
1160,2020-07-27,2 wk ahead inc case,2020-08-08,51075,point,,4.723431855371674
1168,2020-07-27,3 wk ahead inc case,2020-08-15,51075,point,,3.619814216533365
